FPA_ID,FIRE_YEAR,FIRE_NAME,DISCOVERY_DATE,DISCOVERY_DOY,CAUSE_CLASS,GENERAL_CAUSE,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,MONTH
SFO-2018CACDFMVU003662,2018,,2018-07-06,187,Missing data/not specified/undetermined,Missing data/not specified/undetermined,400.0,E,32.836777000000005,-116.68105,8
SFO-2018CACDFSHU006589,2018,PANTHER,2018-06-24,175,Human,Missing data/not specified/undetermined,386.0,E,40.445133,-122.471167,7
SFO-2018CACDFLMU003203,2018,HYATT,2018-06-27,178,Human,Misuse of fire by a minor,383.0,E,40.316517,-120.4501,7
FS-6897928,2018,CALL,2018-08-18,230,Human,Equipment and vehicle use,367.0,E,35.52388889,-118.66972222,10
SFO-2018CACDFMVU011206,2018,PASQUAL,2018-07-27,208,Missing data/not specified/undetermined,Missing data/not specified/undetermined,365.0,E,33.090587,-116.94900700000001,7
SFO-2018CACDFMMU019816,2018,OAK,2018-09-22,265,Human,Misuse of fire by a minor,360.0,E,37.388056,-119.674444,7
SFO-2018CACDFKRN183026,2018,,2018-07-28,209,Missing data/not specified/undetermined,Missing data/not specified/undetermined,332.0,E,35.550445,-119.475792,7
SFO-2018CACDFSCU005218,2018,COUNTRY,2018-07-22,203,Human,Equipment and vehicle use,320.0,E,37.466167,-121.8775,7
SFO-2018CACDFAEU018477,2018,SHINGLE,2018-07-04,185,Human,Missing data/not specified/undetermined,316.0,E,38.551472,-121.01716299999998,7
FS-6884419,2018,OWENS,2018-07-31,212,Natural,Natural,312.0,E,37.74333333,-118.87333333,7
SFO-2018CACDFMMU011264,2018,ONEALS,2018-06-04,155,Human,Equipment and vehicle use,300.0,E,37.101944,-119.62388899999999,7
SFO-2018CACDFMMU010096,2018,CANAL,2018-05-19,139,Human,Missing data/not specified/undetermined,300.0,E,36.851079999999996,-120.21023999999998,9
SFO-2018CACDFKRN182461,2018,,2018-08-09,221,Missing data/not specified/undetermined,Missing data/not specified/undetermined,300.0,E,35.412659999999995,-118.96763899999999,9
ICS209_2018_9215023,2018,FLAT,2018-06-28,179,Missing data/not specified/undetermined,Missing data/not specified/undetermined,300.0,E,40.6,-122.9,10
SFO-2018CACDFTCU009310,2018,SOUTH,2018-08-06,218,Human,Missing data/not specified/undetermined,290.0,D,38.061298,-120.87114,7
SFO-2018CACDFBEU003069,2018,SAN ARDO,2018-06-25,176,Human,Missing data/not specified/undetermined,287.0,D,35.976667,-120.865278,9
SFO-2018CACDFMMU017547,2018,EASTMAN,2018-08-23,235,Human,Missing data/not specified/undetermined,286.0,D,37.197039000000004,-120.002619,7
FS-6886324,2018,SKYLINE,2018-07-19,200,Human,Missing data/not specified/undetermined,281.42,D,33.83416667,-117.62083333,9
SFO-2018CACDFBEU003366,2018,PANOCHE,2018-07-11,192,Missing data/not specified/undetermined,Missing data/not specified/undetermined,278.0,D,36.644613,-121.028807,7
FS-6906315,2018,WILSON,2018-09-28,271,Human,Missing data/not specified/undetermined,271.0,D,40.34361111,-121.43472222,9
SFO-2018CACDFSLU006668,2018,FOX,2018-06-26,177,Human,Missing data/not specified/undetermined,270.0,D,35.342678,-120.706318,8
ICS209_2018_9138224,2018,STOLL,2018-06-23,174,Missing data/not specified/undetermined,Missing data/not specified/undetermined,268.0,D,40.18,-122.27,9
FWS-2018USCATNRLUY9,2018,RECYCLE,2018-06-06,157,Missing data/not specified/undetermined,Missing data/not specified/undetermined,265.0,D,32.644017,-116.44513300000001,7
W-716824,2018,SANTA CRUZ,2018-03-27,86,Human,Debris and open burning,258.6,D,33.99481,-119.71553999999999,8
SFO-2018CACDFSCU005274,2018,MARSH,2018-07-25,206,Missing data/not specified/undetermined,Missing data/not specified/undetermined,247.0,D,37.89645,-121.859117,7
FS-6863819,2018,GRAPE,2018-04-24,114,Human,Debris and open burning,244.0,D,40.70666667,-123.56194444,9
FS-6847266,2017,THOMAS,2017-12-04,338,Human,Missing data/not specified/undetermined,281893.0,G,34.42527778,-119.06027778,9
W-712296,2017,DETWILER,2017-07-16,197,Human,Firearms and explosives use,81826.0,G,37.61965,-120.2158,9
FS-6841193,2017,WALLOW,2017-08-11,223,Natural,Natural,60910.0,G,41.45555556,-123.08972222,7
W-714324,2017,NUNS,2017-10-08,281,Human,Missing data/not specified/undetermined,56556.0,G,38.4089,-122.47,9
W-714316,2017,ATLAS,2017-10-08,281,Human,Missing data/not specified/undetermined,51624.0,G,38.39206,-122.24367,7
W-706695,2017,GARZA,2017-07-09,190,Human,Equipment and vehicle use,48000.0,G,35.821335999999995,-120.15715800000001,8
FS-6822115,2017,STEELE,2017-07-26,207,Natural,Natural,45690.4,G,41.8525,-120.99083333,8
FS-6847729,2017,OAK,2017-08-11,223,Natural,Natural,45403.0,G,41.78638889,-123.475,8
W-714322,2017,TUBBS,2017-10-08,281,Human,Missing data/not specified/undetermined,36807.0,G,38.60895,-122.62879,9
FS-6837037,2017,PIER,2017-08-29,241,Human,Arson/incendiarism,36556.0,G,36.15194444,-118.71388889,9
W-714326,2017,REDWOOD,2017-10-08,281,Human,Missing data/not specified/undetermined,36523.0,G,39.24873,-123.16638999999999,9
FS-6834130,2017,ABNEY,2017-08-10,222,Natural,Natural,32846.0,G,41.96805556,-123.15138889,9
FS-6810710,2017,COVE,2017-07-25,206,Natural,Natural,30886.5,G,41.30666667,-121.05611111,9
SFO-2017CACDFSLU007624,2017,ALAMO,2017-07-06,187,Missing data/not specified/undetermined,Missing data/not specified/undetermined,28687.0,G,35.019827,-120.29945500000001,8
FS-6810847,2017,HAYPRESS,2017-08-10,222,Natural,Natural,21301.0,G,41.45166667,-123.38,8
FS-6840285,2017,LION,2017-09-25,268,Natural,Natural,19215.0,G,36.27138889,-118.48583333,10
FS-6825318,2017,WHITTIER,2017-07-08,189,Human,Missing data/not specified/undetermined,18431.0,G,34.56722222,-119.95416667,8
FS-6815843,2017,HELENA,2017-08-30,242,Human,Power generation/transmission/distribution,18316.0,G,40.77111111,-123.12416667,10
FS-6847721,2017,PRESCOTT,2017-08-08,220,Natural,Natural,17359.0,G,41.73138889,-123.63861111,9
W-714325,2017,POCKET,2017-10-09,282,Human,Missing data/not specified/undetermined,17357.0,G,38.7661,-122.9069,9
FS-6838379,2017,SCHAEFFER,2017-06-24,175,Natural,Natural,16031.0,G,36.08305556,-118.40111111,9
SFO-2017CACDFRRU000941,2017,,2017-09-25,268,Missing data/not specified/undetermined,Missing data/not specified/undetermined,15972.0,G,33.865444000000004,-117.625578,9
FS-6843720,2017,CREEK,2017-12-05,339,Human,Power generation/transmission/distribution,15619.0,G,34.32222222,-118.34138889,9
FS-6840664,2017,BUCK,2017-09-12,255,Natural,Natural,13343.0,G,40.2275,-123.03555556,9
FS-6824328,2017,RAILROAD,2017-08-29,241,Human,Power generation/transmission/distribution,12407.0,G,37.44888889,-119.65,9
SFO-2017CACDFFKU006727,2017,ELM 2,2017-05-18,138,Human,Missing data/not specified/undetermined,10000.0,G,36.118092,-120.361469,8
SFO-2017CACDFMVU000359,2017,,2017-04-20,110,Missing data/not specified/undetermined,Missing data/not specified/undetermined,10000.0,G,32.81776,-117.05604699999999,8
ICS209_2017_7207389,2017,CANYON 2,2017-10-09,282,Missing data/not specified/undetermined,Missing data/not specified/undetermined,9217.0,G,33.86528,-117.72,8
W-711330,2017,SLINKARD,2017-08-29,241,Natural,Natural,8925.0,G,38.611875,-119.54958700000002,8
W-715157,2017,EMPIRE,2017-07-31,212,Natural,Natural,8582.0,G,37.6444,-119.6183,8
ICS209_2017_7292820,2017,CHEROKEE,2017-10-08,281,Missing data/not specified/undetermined,Missing data/not specified/undetermined,8417.0,G,39.5875,-121.5855,8
ICS209_2017_7211294,2017,CASCADE,2017-10-09,282,Missing data/not specified/undetermined,Missing data/not specified/undetermined,8200.0,G,39.36833,-121.33361000000001,7
FS-6822438,2017,PARKER2,2017-08-03,215,Natural,Natural,7697.0,G,41.46583333,-120.32138889,9
W-715439,2017,SOUTH FORK,2017-08-13,225,Natural,Natural,7564.0,G,37.535866999999996,-119.572851,9
FS-6820524,2017,LATUNA,2017-09-01,244,Human,Equipment and vehicle use,7000.0,G,34.24305556,-118.26916667,9
FS-6847722,2017,CEDAR,2017-08-08,220,Natural,Natural,6939.0,G,41.95222222,-123.34972222,7
FS-6847720,2017,CLEAR,2017-07-25,206,Natural,Natural,6700.0,G,41.70194444,-123.5075,8
W-705159,2017,MANZANITA,2017-06-26,177,Human,Equipment and vehicle use,6309.0,G,33.87276,-116.99394,8
W-714668,2017,RYE,2017-12-05,339,Human,Missing data/not specified/undetermined,6049.0,G,34.457681,-118.582677,8
W-711327,2017,MUD,2017-08-29,241,Natural,Natural,6039.4,G,40.39733,-120.2383,9
W-705362,2017,WALL,2017-07-07,188,Human,Missing data/not specified/undetermined,6033.0,G,39.4536,-121.4122,9
W-703319,2017,JAYNE,2017-04-20,110,Human,Equipment and vehicle use,5738.0,G,36.0759,-120.24628,10
FS-6841134,2017,ISLAND,2017-06-26,177,Natural,Natural,4500.0,F,41.43333333,-123.15277778,9
FS-6822185,2017,LAKE,2017-07-27,208,Natural,Natural,4489.25,F,41.78277778,-121.13638889,9
FS-6807045,2017,MCCORMICK,2017-08-18,230,Natural,Natural,4426.0,F,38.37333333,-119.89611111,9
FS-6839734,2017,MINERVA 5,2017-07-29,210,Human,Arson/incendiarism,4310.0,F,39.90555556,-120.97222222,9
FS-6808804,2017,UKONOM,2017-07-25,206,Natural,Natural,4238.0,F,41.59666667,-123.49166667,8
SFO-2017CACDFRRU001084,2017,,2017-12-07,341,Missing data/not specified/undetermined,Missing data/not specified/undetermined,4100.0,F,33.533333,-117.26666599999999,8
W-710942,2017,PONDEROSA,2017-08-29,241,Human,Recreation and ceremony,4016.0,F,39.5653,-121.2855,7
SFO-2017CACDFRRU108660,2017,PALMER,2017-09-02,245,Human,Misuse of fire by a minor,3800.0,F,33.958773,-117.065192,7
FS-6805248,2017,FORK,2017-08-07,219,Natural,Natural,3532.0,F,40.83888889,-122.97833333,8
FS-6810849,2017,YOUNG,2017-08-07,219,Natural,Natural,3142.0,F,41.84027778,-123.68861111,8
FS-6809283,2017,WILLIE,2017-08-08,220,Natural,Natural,3137.0,F,40.115,-123.31972222,8
ICS209_2017_7221953,2017,LA PORTE,2017-10-09,282,Missing data/not specified/undetermined,Missing data/not specified/undetermined,3000.0,F,39.39056,-121.40833,8
W-705329,2017,HAWK,2017-07-07,188,Human,Missing data/not specified/undetermined,2940.0,F,35.76948,-118.92537,7
FS-6827955,2017,CANYON 2,2017-09-25,268,Human,Missing data/not specified/undetermined,2661.0,F,33.87055556,-117.68444444,9
ICS209_2017_7222114,2017,SULFUR,2017-10-09,282,Missing data/not specified/undetermined,Missing data/not specified/undetermined,2500.0,F,39.0025,-122.69,9
FS-6802237,2017,INDIAN,2017-08-03,215,Natural,Natural,2295.0,F,36.24944444,-118.305,9
